package_name,binary_name,version,os,arch,package_sha1,package_sha256,binary_sha1,binary_sha256
rclone-v1.00-windows-amd64.zip,rclone.exe,v1.00,windows,amd64,f30206cc6807034ff4fe2769995828de84ba3dfc,d166022d9568bdeb1844d361d8195755c31a5152f3bdc74ec7ec90a85f45295b,af3a8302fb7fe9cc8345b52ae45e531ad17b5959,ee8382c5e03ea913c16e103b39cc169d5fdea1ec9a5b77a64346c0f9dc18f2d3
rclone-v1.01-freebsd-386.zip,rclone,v1.01,freebsd,386,4f4652e88da10e9753fec4736d08455a5ccd7722,895a7c3da507a170a5409a210e6520701d7af0ebec93a31e709ed02cd8c7a9be,1d8ef1b8b29ce29463aff303d64f08f13b1156bb,51176d61884a86e8cabfce332a2ae5cc602279b830af01800039f23388391f68
rclone-v1.01-freebsd-amd64.zip,rclone,v1.01,freebsd,amd64,911bd0632cd391c43b25b70303d95ce2971ba379,fd924a6ec9bfc7be0dd77753ba0ba809e920a2297b28afbdcf7cd9d00ccbe52f,0cb5fd5688c7072e55baebb9f5b8aff09279fc89,21b9aed1d7d514317a93a5fd8e934f876bd14f312601fa823310e895da29b1b7
rclone-v1.01-freebsd-arm.zip,rclone,v1.01,freebsd,arm,868dc146fd702bdb9c399b95a17085aee6bd8d8d,315dfe571381a70d71d8e4efacb3d68ca5b817d4f915a80f1c48af8c44388044,e58c614ed79541f13a9976bc43b5d952598712a9,ba6ebbcd8e27e1f636b6b802e353fc10c61c7d3c4c3b9e6799b34300e98111f6
rclone-v1.01-linux-386.zip,rclone,v1.01,linux,386,ebcf2ae8edbc53e3f8df21b4569376738f05849f,5aed775d9b51e309723a7de412505a24ab977c3c407646572055d79a9424280d,6d0be3925af6b1c17eb6c399528970b5629c9858,628ed5ba062af0b8662bb4517e2840ead24a459bdf13d5d4f36bd8a4c5d5d842
rclone-v1.01-linux-amd64.zip,rclone,v1.01,linux,amd64,8b37028d51bcd62d791f28c101aa2ebd6f1830d1,a011f98269c75145db4d0dffd531ffb398e22ac9997aa5ba2ac75f329d6fb8ac,82e83bea8253a9ab37d64aca43f7861ba487b292,dea7dac711e668fc9d1ac15bd3a9537c3726eeb11376234a5a5de250354aee1e
rclone-v1.01-linux-arm.zip,rclone,v1.01,linux,arm,d6f9b27c8b027db245195f343bcad01868489433,494d8a1094551814ee3206ca83d9a991e68abcdad42b1296b0bc09735bdbdb3e,f33d5a87978ce6e2b518e524e0e6386d69fa561c,57a3443c204207a82c0cf58ef81348cdc4718958cd37fed11aaf8e8f1edea582
rclone-v1.01-netbsd-386.zip,rclone,v1.01,netbsd,386,f420d1bfc1dc705ad8d97808429ba90f2fc54191,385431f8ee7bfcf585b73e3301ea66663a34726201aab1a25ae733197f65f772,c9f9018713670fa1be586d81aa6e2a473c9520dd,93e725fa1d5307a951ea73e83233f2e6330899d0fe24c7718bd34694797ce376
rclone-v1.01-netbsd-amd64.zip,rclone,v1.01,netbsd,amd64,54b379e3efb8bcc5da31115b273cd59e4b1bbf55,f6e25d8b087a757ece808d349cbb34067e643a0de2eda82bb2e931e957006c9a,f51df07a5c05c7a4e36c25f3a5a590c914bafc0e,114d096f6e4ef3303969a3dcfa90aa8ee61fdcf50b89563fab613761857b789d
rclone-v1.01-netbsd-arm.zip,rclone,v1.01,netbsd,arm,2c7097a12097f63c3d28013cc3e7dcb3c59bf13a,e3915deeb7fa856ddf00df82c2265ac0852e70901b951c444c858b819e798bbc,a2685c468f16bd78a41932499ef902d06ab2d3f8,8065e4118da250b5cc830d62c17762245ffaa17da5f6c5763a07efae6ea5972b
rclone-v1.01-openbsd-386.zip,rclone,v1.01,openbsd,386,43044880697b8d0b2cb5ab23b1435e5c5a24e6a5,780286b52aad032c5055102850b38467ccfcf569ced34e6cd91b334be942cadd,fdbdb39f22579c2a77ffe198a0eb40cb8edbf21b,1c9a25e13a5858e9debcf7d2b88c92dba0e7fb17dbd07555835ea9859fd7d14b
rclone-v1.01-openbsd-amd64.zip,rclone,v1.01,openbsd,amd64,ad94be29aae92b77ba83cd06501adb9a08c3a73d,144a0e0f15b63ff5ac809a578c0e8d723880ef65720782fc4e48766f0ed2fda2,be0cb05c510409335d2631293c2ddf69b1f60dfc,ffc5f15e63c340050c35729dbe71dad50ece17ba1bf567d1aa7e87f9cbf3dced
rclone-v1.01-osx-386.zip,rclone,v1.01,osx,386,bb78fd242dd214089620acc8bd1b88b1c925aaed,1c8deac99e3cf93e939a66a501d9f28af8d473ec033ceefe5acb45fc6e587526,108cc29a90acb8991060c75eb9eb4278b468af2e,6e3a09932d2eeedad58d9d4c80c20aff31c0a5a847177f8387be34af5f908e99
rclone-v1.01-osx-amd64.zip,rclone,v1.01,osx,amd64,b4a3830e6e73f53874ae5dd1897ae8c2a5d66451,912eb0d0175cd67e6b2d22add818cf34f8eb930170499ba8ce79e71b016f0bc7,4ab38dc9dcdae885765293fa9e13c2d4eb9def1a,4f5c30bf9cbf0181758f1c5836e2519733054dffa1d68f222edbe91aa1beda48
rclone-v1.01-plan9-386.zip,rclone,v1.01,plan9,386,681bc85be655a79cfe6d0406fc3f99f714b2bd4f,d53587c3350f0c0c71218b04cf94ffbb989ece765dd21d08766fa0d1f148ecbe,2ec8709c881dcd301cf16ebfde3cc7d3fc4ddf96,148327d2a586fba708391efd9f5b65c1f4619641d234407c0a130e5e2183d810
rclone-v1.01-windows-386.zip,rclone.exe,v1.01,windows,386,fdf0e791a0840ff96f64819888449c59a1ad6566,b964db1bf18e2d21a68d62fdbbdfbd05f9e7bfd413ce8e687471a714997347e9,7114bd9865f2dfc7651d9fe05ef9fbf5df8affa2,4f0bfa9689d9acd43c21d961f9f20697cfd6ae011b5ed43c37d254b7673afd20
rclone-v1.01-windows-amd64.zip,rclone.exe,v1.01,windows,amd64,828fdc01f33ea9d495bce20d4bc11644594dd156,a75f5249a8690c340f2e4cf6e14e7c94255d89831dd3cebd6cae3b3efa18bf72,eec2bcb14105ab778ad7c220a40714283a9b9ff7,d7e92db2bdd298ea61720fa10f5dec2e8b7f9f4efdcd56f5764674cf7266300e
rclone-v1.02-freebsd-386.zip,rclone,v1.02,freebsd,386,aa4160ce7013f8cc5d8a75bdaa8352ec96c94940,98c54676dfa0edcabcda9e9a59690d7fb03df8eb3da1adacc716c4ec576fcfa3,0bc48da7df0463e8f3c37c76a822b36643e95ced,6ca26070f54a4530c689170b6e5a29422f2f99bf0cf2ff2b0a241897ed2eec99
rclone-v1.02-freebsd-amd64.zip,rclone,v1.02,freebsd,amd64,98700e8d21b18a138712ff06f070a84ff6cf65ff,131830cbe3b16914e94683a57334868e6d81b43bc28c8958dde2c3f832e7a269,3228386c948f972313e9b4b539fc8665d9016d66,9f87afb4c114f611d9a3652b021618993836cdddc76e85aa0347d1bf3cd35be2
rclone-v1.02-freebsd-arm.zip,rclone,v1.02,freebsd,arm,fa53fe8dfcebf1d8f1998cdf0d62c6937a60c99c,19246204309c41e3b407ce731f639a05a4a544266f2307649d10ec8431e1f08e,7cb7493970be6e12a15336bfe317e59226b5cea3,3f97f496787b1cf35b154ae1695809ee6064836433c019bbbbdceaea89c1d469
rclone-v1.02-linux-386.zip,rclone,v1.02,linux,386,cb66a89816ab92167d1408778a0b227230160c2a,68b7c2c885ba92100d5aa784279f898935ad17af3162bcd41e6a1d710953b7ad,5e6d0157c603bac0bd036dfefa357dabe0913005,589eb043cbf4ddea41b64556ca2d9df63225eda65add9851c0f4af3a8248741c
rclone-v1.02-linux-amd64.zip,rclone,v1.02,linux,amd64,ba7681a5df206a94bc9f2e0693a7432dac76a6f9,0a1c81f30c56851efe4163a0cc1281493cded76ec71355f5e031ceee435b6079,90d96ee580a11fafb7fbdf5efc1aacfc4aa20f5a,f0515a8c3d72e72820d21841d9f706e91f695381a399ae1723de2c7e55894e06
rclone-v1.02-linux-arm.zip,rclone,v1.02,linux,arm,a5f6a3d53c2f5b26ff3a7e854d030cc6642142bb,53b71004864dd979f9d1e01adb50c50ddcf0e578c64aa82d6468018f5f6259e5,7b90e80e3e714360b5e22fc26485742e63d60f57,e43698c099a5a6aa608111a57fb0a77b74cc1830e12c5180b660cf69261ea83b
rclone-v1.02-netbsd-386.zip,rclone,v1.02,netbsd,386,45e737af8b8513afa431d957109fead2da0b1604,13432d1ba3787a71de7bcc351574b1c6afec27a8ebe02576f2e30579dcdaeeef,2ff36fc9e043325bcbfa5bf0bb4974587e587053,a1139fa47503730bc31dff7acdbefb6b68584c5c8d0eda7f550c0e60fc0c4eaa
rclone-v1.02-netbsd-amd64.zip,rclone,v1.02,netbsd,amd64,f811cab69750ff994d1edc20e8a87486c94cc7fe,27118778f5b330752e2dfcd57a74fc7c65a4743f04c6974fa0ce5ad6d965dedc,5d39bd256f0edc3638e1946c9b29e90460b0b4e5,cad31b602eb8662ba8b5440d51e11543b3cec69fde8c0b5c2f594ebc3cbf9c28
rclone-v1.02-netbsd-arm.zip,rclone,v1.02,netbsd,arm,670e06391f86d31a5966229386cfa1f49a70cdf9,0d0cd4e94adbf6333f0cb55ca4c2563337eec93c04d24d96046bf5292b5f66a4,cf21b53810bf0a0c868e8c5e1cc3641bf43ec50d,38fcebd81e273a4c9330b938fc1115eb3fba6d0572e50e7fe9ca187b4d6ede43
rclone-v1.02-openbsd-386.zip,rclone,v1.02,openbsd,386,a494e3732e2db12804174ba6aa88b23429c8113d,7c73f54a2c2b067cf3542085f0729aec6ae3b08f210257444c29ef3cbaa155ad,a1eb8e48bf1883c620a0affa586c2b689b0a8a81,9b882a22700d863afe9e21e518cc6efa0985544dcfccb9a294d013e0188c29db
rclone-v1.02-openbsd-amd64.zip,rclone,v1.02,openbsd,amd64,34ab62a528bef35a688e94c99bee7bcf741abc9c,122f93bf47402f9a8a8fc4ef8e3149cb58d49c13ba7e1bb5ff8134a7433efa0b,5b9f9ccb6954065272438ab842bcf9f621f59e72,5c2d364aecbf55c008abe9b444e9cdb2fe66a61b5624f807f456bd204cbf42a4
rclone-v1.02-osx-386.zip,rclone,v1.02,osx,386,a494328f3ddfee2a0456d01b4fd090fc9dd5cebd,756f02c7a4b7995f8a98ffb331180866b50ea4980bd613db92d6bc399f7cb0ec,3bac8a27f8c9ba0ad178b0c168aaacef2eb294ed,a773fefd2a3abd6eb5f57ca4cef0944cd28871e21ff41331c48264dbb1939a95
rclone-v1.02-osx-amd64.zip,rclone,v1.02,osx,amd64,91c4657908e31e50082b1054db6c88d77a3abe45,e95bfd2a7147d8426d555849498a9a315bf54978693e50243e086a2ae2619c8b,fe0f64f83f31545ab8101bef76811aed598e822e,d05e702e69d5b8a0259cfc4ed4f54c3781257bbbbe4b90ecac035d82b5b023f7
rclone-v1.02-plan9-386.zip,rclone,v1.02,plan9,386,3c24f7dc4f2cb51fc75018a46112a35d93a5e4c9,d492bf41fd1dd3a139ed413abf5fedec31eb3d75e5d5cc913881f2ab032c04e9,16cf03c4e48f160b1050e846977113bcad830770,697974a587bc642f0eee52d0fb08d44f8c0647f2f1b757883a80eb5151d4ae7f
rclone-v1.02-windows-386.zip,rclone.exe,v1.02,windows,386,7a8e1137ddc0522fdbcf03ab0b809afa501b1c98,03cf6b89a4da954991bebb391fd2f7331f4dbf0a7996d4f352d4fd3727a3c7c5,9b7eea8b59a078ec6c0ee2934cfbd45d535e96eb,ab6e4d1577efcfc3ec226d45c1e9477051c8006b7c42e29bb7d1e1c8397960f8
rclone-v1.02-windows-amd64.zip,rclone.exe,v1.02,windows,amd64,f821733dff84f9395225ffecec196892a5331750,49fc2339291868c95ce47c05d34adcd719ca1a17c5a71ba87a8bc93c94beb9cf,5bc41e54d81c80ed01ea75c4089678af71c9f964,355386de487b0dada1f119ee62bdad21b4620b0665334006b2634679f227d7dc
rclone-v1.03-freebsd-386.zip,rclone,v1.03,freebsd,386,38fd3ebf13898eb9918ef7322aee304eb0b2e5e8,e17a5db929851c1050e6ff07e744651bd267f3c4e2c7054ce65225434ec58eca,a06f21411def440030fa8cbe68902d881ee26282,f87435a42475067c4ab6853cc593281d501107048cf4c9188ccb7df11b91e6f5
rclone-v1.03-freebsd-amd64.zip,rclone,v1.03,freebsd,amd64,a23ce53767dae87d2d93eef611b419fafea093cd,0d0882dff5d5e37da3da25199ebe13a24e331e48f66a3bc6be0b22a16f6fc161,c7cf842231f8969659f158173d41e1b4d1e03b5f,373e7296da694817f0e48b8fe20f05af3fc88d8012dd46baf7f9865beb553c5c
rclone-v1.03-freebsd-arm.zip,rclone,v1.03,freebsd,arm,58dcc4613c107ef4878655ccbed0608a68883405,325ee879b0780af35d1e16a5c81ecb29d4111c9116ccbf65769db3aaa4a602df,04503721caf40b4b44c8f9c74d047a5c3d92a630,f96c571224264ddbd41974ed50669357ac2cf801b820ec58ec20f0e4be70ac89
rclone-v1.03-linux-386.zip,rclone,v1.03,linux,386,23efed75b35f51fac83cf1d23e8289f25eae3f6c,9ad98c34027da0e456b3eb4226126240535a4b58c41df8837af0d5b35fa15a86,f1e410c0c6c559fe4a85384b0a46e2415ef08116,eb8daa21f6f2faac24ef89e45f07d345b122c5f13bd17a2fcb8a6a1a1335cc4b
rclone-v1.03-linux-amd64.zip,rclone,v1.03,linux,amd64,361dd17723efd49de1f9006937fd26c6630429c9,1161d7018eab71ae2411474c0f9e4ad350eedbdc79edbb08f00bfb39036e5a3e,d2fd4c3f137ffc75aeb59fd8eb3de19afe1d6923,eb6417e1f7b673b6c9b5dd0e106f3b115b47f987c4adcadde441d7dcb77c394f
rclone-v1.03-linux-arm.zip,rclone,v1.03,linux,arm,6d8e823e3e9dcff53e22be4bda55cb8069a0c2b4,b6eb3835df8aa736553bb280be27f165278944258a8ad506e2cdc55fa4d6564e,22aeda2545d8cc35fdc62feda45aaf7dd91afa15,cebe56236b153fd0706a5ffdc747f6a4956e862c7454e7f9707ae60c9e0e80b6
rclone-v1.03-netbsd-386.zip,rclone,v1.03,netbsd,386,9cebcd7b314b814299e47d3f47b06740eec60ffb,93717331bd8438184440cd7a2551067977ab60a259d82ebc0dcf94bfede145da,0fe315ac9fbcbefd346d86444b161f4a44f8c156,7acd230e4b5391dd0004977b7c783f5081a06cdd5c7a0aa04a6338e4218c6181
rclone-v1.03-netbsd-amd64.zip,rclone,v1.03,netbsd,amd64,40962b68341808433db7fabd7852483565ac0460,61ff2a1622f0380f210fc8daa567cd183bd3574877bb3c7da1a6dc88ce9996c4,77279509fd3ad84c31c8de37475de7e48c452f7c,e4528715a42a19dce95a2719bcf2acc3fa73c60e7c00ae11e32508e851b81a10
rclone-v1.03-netbsd-arm.zip,rclone,v1.03,netbsd,arm,65cbc7c3906252a6762ba833a8e67e0d2654f9ce,1578d6efaace90d9d65cd1852c01288fbde01d872f67e9ad3db1ce0b3ae934f2,46c5130e7fefab61077c8409b59de2bd0788d725,e9d29d911f0302102b700395b244cb4ec5454b6ed76685b8ca8632b09fa348f3
rclone-v1.03-openbsd-386.zip,rclone,v1.03,openbsd,386,28d399fd5344771f07f55701521ddb9921d3705d,6e5979aba1cae6607ce48166eff9365654b79c6f4febbc9ae698374c1858fb4c,cda7a60628b01bb331d22aa041e7dddadb24eecc,a80c6671b7b99dfcd16e188f8e1e0528b2603904fac2c528173c21f7275b3f01
rclone-v1.03-openbsd-amd64.zip,rclone,v1.03,openbsd,amd64,e3e2dd770fea9a53d2f733ae39a5411d98b4fa47,e75ce0d5f5db1e0b979abc5dadbc4724332ddbf2969d6c051806d8b72f70ef2e,307bc7372f9ea0ee4ff50726af0f97ced68b46ce,96d7e4c9ae829fce1874495d5acbe72d2c37d9311751b32ab1c2963092a999f2
rclone-v1.03-osx-386.zip,rclone,v1.03,osx,386,20b5ec88e14cbca3cebf04df5fb93cd752f56448,8c046a7e3b1a93a6a7f11902e766d29f09e788c405bd4ddbad9455df605e894e,87bdd55b311f7dcfadb6d4ec9228e90f3f979006,51c25b4af61c2995f290e31f79eb8f421973ab9c9095529029494adafef8ac77
rclone-v1.03-osx-amd64.zip,rclone,v1.03,osx,amd64,312bc3092a9b78c1249a99e1e214af5bda80a204,1a2a976f3a0cd10b02c69a3b48d318729e7b423e7edbcd53cbb3910687e43aab,fad5968c4d3b50d4cd9093f94221fdb77d14ef05,f10a4816bcdf3ac23e64d38e8a5605807cbc0ba2b7dae2bd18317c4d59c44cc2
rclone-v1.03-plan9-386.zip,rclone,v1.03,plan9,386,75dd5b18bf3436bf794179a51e8151c3cd5658c0,a3fded3545cced8e949ae882f922ccfef35baaca2022a779777c445d2f3521fd,a1e9593971fb8e0888ebae788944b7c972d1ac20,9cc148fc8a8989fda1cc0755a6a759bf6eab111e9682950e8b014327b59d2da7
rclone-v1.03-windows-386.zip,rclone.exe,v1.03,windows,386,b9ebf2b7064919ed72a84d0b01736306a95f7b12,6b02f8cbd5ea1e479444d9443cfe02039c28d135ec93905decce9726031b5057,587cdd23bf627ad7d326ce1f6ba88a7234bce51d,8efc02ea6759717f8d130340402ce7bfed7494e9d45e6040e8d6150b29b9fe8b
rclone-v1.03-windows-amd64.zip,rclone.exe,v1.03,windows,amd64,0314c6af71b89a550581ae37c22962c731c87afc,677cebbbe48605b6ed6254ed794846819853fd9595a2525328535ed598a3089e,d4bd849dd9e74b8e6e7300d456ef5b0141dd5b5a,60cbd9df17bf8372bec16813197714581e5ee5a8fbab39eb442bc1d4ab0e7b1d
rclone-v1.04-freebsd-386.zip,rclone,v1.04,freebsd,386,91029a0c4b1066c224f54a9002f46f05dd9cb614,8583ea8eb526e917737aadf69bc81fcc3274c4597e12faa97ebd60e18c8bc946,c9e8a0edd8748b3c1674abf650cbcf53682d0976,318039382249eb6f3b2a0f8219822f0e125e7302ac63585cd9484a4929f88a1f
rclone-v1.04-freebsd-amd64.zip,rclone,v1.04,freebsd,amd64,c1f2ac3e09dd3ca6c59c8d05d2a4bc86deebb26e,510c826cfaa2031f058c4ca9892a957ff652bb5749a42a704fe175f54699aae7,4ae2cff189a3b37cfec11aaa63e1ff2d03db3995,f487a963441c4f1fe97c31dbdd5d98dd79e24434b1ccc468a52bcf6c996d0fbd
rclone-v1.04-freebsd-arm.zip,rclone,v1.04,freebsd,arm,190e9291f6d1e25d608cdd808899fd1bd2a080de,ee0d7809a991bfc3275c3e0a852d833ceb5318b4355d74593551795906426e37,e3059c15d160b6457803cdf4ce5b09f7d4564730,01ee7dc79df7b900bdcd83a20e6c8007c7ef638879bb34ceb2608da9e481c3d1
rclone-v1.04-linux-386.zip,rclone,v1.04,linux,386,50576ce073701a15b98e38986060d8a9f91f727a,2bbe1719b972a474580965558cc2fbc8771f61827df625f3c713b49fb265bb6a,8d961ec5be67b3ca8962cb7d413f5de38ca1a76c,22e3d10b9a1b44e2df3a1ecf763f5a55b26ba70eab865e52c891021826bd777d
rclone-v1.04-linux-amd64.zip,rclone,v1.04,linux,amd64,29b99425e3ed1b72d03fd359038daa2462050958,a730b10fd8066b0aed7ce45c23563d61d33c0d1eb6af1b1ff677c90bed77786a,f443fb3730bfccf6619f8c71de0513dd6ddcd236,4b6da877532fd3d9d9e64419db41fa773a46811132ddefd785fbba59167ddd6d
rclone-v1.04-linux-arm.zip,rclone,v1.04,linux,arm,ffd614d07b6138d99c3e1112d81c0eebe99439f7,24123af54271d15da18280748b7056a75e625b95e73779fdef700bc4c6a61d2f,b88aa39a5ca29eb30aee82bf86ba3a12f16b994d,8b79ce2523bc92f7f056a0b69583e22e8007d763f8c48ff543717618b9a9a035
rclone-v1.04-netbsd-386.zip,rclone,v1.04,netbsd,386,5a052f42a3b488be162dd722b81d6e58627c8cd0,24e78fb286a8fc335b2ff95abfa62f33003fe3386c4ccea0da9fd35b9fb7ba90,77e70f83efa3eba867bbb5cbedf6b03a7263bca4,87170c08143f2c195ee056c40bca8191585082083d0cc5dd3b444e4894a34c4d
rclone-v1.04-netbsd-amd64.zip,rclone,v1.04,netbsd,amd64,1e48dd81d63625adc09f64a7ec944c39a577f1a3,15e1808a1c4834f0ab72f85710ffad37ca010b84b5f7bdd0406058f8aecfa519,595ceef6ce7afaa30589db8b41136bdb284256d5,fca0269a6ed40b658872b4672d0266ed7655398edab37c51773f1dbb0f9a0f86
rclone-v1.04-netbsd-arm.zip,rclone,v1.04,netbsd,arm,541542fecf3b01d6f5b92666185f5732a1131b52,4bef78c1f1fde7a57be806c42b6756d12f17b3abef4664d0d6c2104559b6a449,b236ab1af2107d90dc7e45010cd480db3779b005,f804e874602b2e79dd5ee85e43e1c6f130dfa76fd660e03863a8e74a11d742c0
rclone-v1.04-openbsd-386.zip,rclone,v1.04,openbsd,386,aef61cc1d304b02ff3c7b0b45b512aa5fb99f256,9a7f0994cbb27d19528a4f4253098e0e082af6a6042a6ddfd75c8bdce2e2416c,e0b123f57f4b396d5bfb5dcc3c83c77c1e30c042,cd5bb75c7d29a20a0d73ce13a829c314891adf461d36abe967cdbe7a55ae6a84
rclone-v1.04-openbsd-amd64.zip,rclone,v1.04,openbsd,amd64,5f3df96175ae0503c08fad5160007da3630cf886,be9991f8031a4f2f399266f10ac30397d99f6bbb0c266691d7ad47cd01a1d934,f2994315d8786ae40b8452645eae2081f2f23bcf,861798e0fb0012043f544eef56df6ea89d56b15f13f380637ec868fb874ebeac
rclone-v1.04-osx-386.zip,rclone,v1.04,osx,386,25947d3e5f7bfdf415cd8493cd6e894ad019338c,3092527c74fd0220f08d2aa498af643968dd527a9a99406dbf380ed6b2df885d,7852510f12b667ae9c517e6aa22cdcae3695c8da,1595b7238f32d2fbe574a7a97ca1f39e920410f4ac918f43f84958ad8fd5765c
rclone-v1.04-osx-amd64.zip,rclone,v1.04,osx,amd64,64208e0f2ade0e319845e4b1bd6436c02312051e,213f4a57e83aafe1e78e295e33041f685d39dc656ff32656c32158d8316ff35f,965deb95f73b66ea5cb11a40813a5a9c36985109,b9eee0449550331551883fea56bf81730b2cb13f8d9be969124ae48021fabbac
rclone-v1.04-plan9-386.zip,rclone,v1.04,plan9,386,d9bcf48d6562d494eb85c2f21f849c61e91ea8a3,834a8f6451756180767835fe4f0a92eb13ad3c6e29a4b50bd19fd991ffb9c633,5ddfdf2ba57433559e2695e4f661de12e2707d32,8c500e5f8f1706c96575c26a94f1de9fd34fe9223066c70f13ec409a75cdd47d
rclone-v1.04-windows-386.zip,rclone.exe,v1.04,windows,386,9132e756197924d4f3f523dcf891341b7c18f802,c1ca2e841226f44f0211c5012b048d5cc505f77be8b22a04461450c7d0103b49,e512016cbe67dbd7922cc8f2437c2b94fdf4045b,aa7b32b0c68f8ba2c009774023f8f384cb37c4129508f1936235185d09334a8a
rclone-v1.04-windows-amd64.zip,rclone.exe,v1.04,windows,amd64,85beb092f372a8d23afa3d844e046f14188df21d,0abd5c46d27eb730c39ce5757ee732170b2843f0529acbe3a18578ff5507df00,08da698c5c817f1799630c6edc207f049e07b4da,b0d0afe9e2551e767736812ba3ea36d08438f6ba3f21f79aff29f407982b51d2
rclone-v1.05-freebsd-386.zip,rclone,v1.05,freebsd,386,e70fe3014dab669b9210d5fc4ad14e611c680323,4348efdaf2c4746c6953ec55990fa34c6f63f43445827420c3895a417c41c491,43a63a9961d2bb829c95991a9ccfd27de72965c2,2a50882ec2cc222345868878c571d1e55e452df0ba38151826224cec5078f2fe
rclone-v1.05-freebsd-amd64.zip,rclone,v1.05,freebsd,amd64,42c50ccb09ccb642e810aa0285244a8d0c5d6450,e32bebe306d069ef990f61e0f3760e6c2b0a65bd186f12260399ce4b2a495922,7e59c2586d7c68117afbcda0c49fe1dc7312a7ac,00aa364468d3627a4e59968b104eaeec0fb5a81c168fa1f4e1669be1d8308eb4
rclone-v1.05-freebsd-arm.zip,rclone,v1.05,freebsd,arm,a24eae232f26fc5b56c4f3133f0b828f9610735d,046d16a3a756832b5f2ad79c0737f03494575a6c1910003862b3e7ca7d0c7380,e6a2d27b8bad15ec38b80f3ea3b0c9f1f7a7bbe6,36c615551b7daa22f7dde51b8f693a1fbcb063eebee769644e4c2e1f1eb61f26
rclone-v1.05-linux-386.zip,rclone,v1.05,linux,386,37708df6537fc85a02c8df360e400c2193383ebb,df9ffbff4666b33638d7609895c2ee01184287e83fe49cc84be232cf7cd04260,fd6d1e9088d0b4567dd8b65d5de8614218cadb93,623e3c63541e210bdc60d0571a08a49a7bd527bc2564d17c08e5701561881890
rclone-v1.05-linux-amd64.zip,rclone,v1.05,linux,amd64,23d5945d160c622132660251554f208fc208b360,72907bece47ee787f589d8fd4331c2a881f63bed6b06526ea2d2b2fdb5a5636e,a38564102e0678115d57d4c7f2b4d795741dab74,6a6fb0fa76b7852248e382396cb7a1b61ef1d4f29d1a4ddccd813ce89ba91113
rclone-v1.05-linux-arm.zip,rclone,v1.05,linux,arm,dddb96f3084539a916b94918b185e6af62a72a35,aac3427db22a7edae85df3526a86cf84574a431750342692f232c31764df018b,0448872c400ddf74a7c161c1696aa78d6173bcc1,42bed658d34b5a43454662bf7bbff0f81b83aa2d57484676568f91f3c663fe62
rclone-v1.05-netbsd-386.zip,rclone,v1.05,netbsd,386,06576130d0516822003f232da8955fe3bb5818e8,41184972d39b1cf6da4bc78ed07f1f09439370e98c0b29f6023bac5942ddd26f,aaec8574dff42e17f2b6fed43cc90310538799ef,d97baf30a45a92a2cb77561c1a828fb7a49fb0621fe8574d210ce3616666c6c3
rclone-v1.05-netbsd-amd64.zip,rclone,v1.05,netbsd,amd64,67d0da86b822f87cd8af06aaa58449e7099c7dc6,6a410ff01eeec0e78eac786147c6e8d4f90e5feafef81f91572323fab062db44,f402005c7dc19887ca5b72edb38c0c73581be833,951d754d775e5964bd726ba0b50bdae888a305e9e5fd9d77dcd14084388d5136
rclone-v1.05-netbsd-arm.zip,rclone,v1.05,netbsd,arm,662cb5331219feef2d9dfb8a94cc1037194b9746,e25bb9afbf9b30f68dfadab55c5e4656302caaeea342448d6654499959b0ada3,96541fa18ba370190e53c5935a82abdb6d0b60ab,1e2f468dba820d0d1b059b3da1ebab04403f2e72d1d55f1843122582fbcab1b5
rclone-v1.05-openbsd-386.zip,rclone,v1.05,openbsd,386,f2064878c16509c593f04f94dda9081d6c05bc1e,3d90f1071c948edf2d9f1aa68401d4da6021056ead641cc60db6fb086ee40b19,1f92bf9830fc4ddd18a34ee21f5bcaeec48a76cc,2485bda285ff114066a90d2af650862a2297d201986487c8564696648a2bb2e9
rclone-v1.05-openbsd-amd64.zip,rclone,v1.05,openbsd,amd64,6ed9ae7bf0ac629038ce605fea16e91bdca49433,7b616ed2ebdeda078c6a588fb3cf204d32804ea2571a2548fabfe4e77e3b7054,aa5a6bf41ed008d04bd8f7c72665d349409865fb,584aeea49ce08a62d8cf40f068b0be428e02c5473db175ee9fe28898491eab92
rclone-v1.05-osx-386.zip,rclone,v1.05,osx,386,278869029f19bfedf166d88703152f5190ab3460,2748dce9ee4b7150f8a60f478f245912f59fb8ed86950017d40e0ced22d51662,9f9d520db3f19fa06ac1817f34d0ac2e6054657d,9e5227258e36f21def6dada22347b54b0dccc0697883e366433ecd6a18568a59
rclone-v1.05-osx-amd64.zip,rclone,v1.05,osx,amd64,e1cdfe6dea40b932cb891a77be04f9b6842f1574,373e93480f90b61bca3957e3395d8b9a74ef57f14b3d45b7314e83816fa3d52b,76207e4f8d2bf6ad701c2870c4740c5bfead6428,0e5a0baedbe6a3395f010733ebcdbd131e70deb2abf90a5347953f97d8c13958
rclone-v1.05-plan9-386.zip,rclone,v1.05,plan9,386,8701f05722fe9b283a352bcde97871e48bdf01fc,057077b1b5302cb7e4b2b945e73ad83dc9c5ad43f77d4792f5e02d179da7f289,afc3870ed4d17a1b0615803c1d97155fb0d0b97e,3f8b4fd1b851b2e4993f0d37918b9b2f6da15c14de3f61107bd5ba94749ee04b
